WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-03-10,2010,12,21-03-10,2010,12,NOTDEFINED,13,13,0,0,0,0,,0,,0,,0,,,0,,0,1,1,1,,2,,,,,,,,,,,,BE,201012,201012
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-06-20,2020,26,21-06-20,2020,26,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,2,,,,,BE,202026,202026
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-11-10,2010,47,21-11-10,2010,47,NOTDEFINED,17,,0,0,0,,,0,,,,0,,,0,,0,2,2,2,,2,,,,,,,,,RSV,,,BE,201047,201047
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-11-20,2020,46,08-11-20,2020,46,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,6,,,,,BE,202046,202046
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-05-22,2022,19,08-05-22,2022,19,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,250,,,,,BE,202219,202219
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-09-97,1997,37,07-09-97,1997,37,NOTDEFINED,,,,,,,,0,,,,0,,,,,,1,1,1,,4,,,,,,,,,,,"The first influenza B strain was isolated in a young girl of 4 years
in a university hospital in Brussels.",BE,199737,199737
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-09-17,2017,36,03-09-17,2017,36,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201736,201736
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-10-18,2018,44,28-10-18,2018,44,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201844,201844
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-08-16,2016,33,14-08-16,2016,33,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201633,201633
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-03-99,1999,10,07-03-99,1999,10,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,BE,199910,199910
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-01-24,2024,2,07-01-24,2024,2,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,101,,,,,BE,202402,202402
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-04-24,2024,15,07-04-24,2024,15,SENTINEL,15,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,0,,,,,BE,202415,202415
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-10-15,2015,42,11-10-15,2015,41,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201542,201541
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-10-99,1999,40,03-10-99,1999,40,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,No activity this week.,BE,199940,199940
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-12-22,2022,50,11-12-22,2022,50,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1012,,,,,BE,202250,202250
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-03-14,2014,12,16-03-14,2014,12,SENTINEL,33,,5,0,11,,,5,,,,21,,,0,,0,0,0,21,,,,,,,,,0,,,,,BE,201412,201412
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-03-23,2023,13,26-03-23,2023,13,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,106,,,,,BE,202313,202313
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-04-14,2014,17,20-04-14,2014,17,SENTINEL,6,,0,0,0,,,2,,,,2,,,0,,0,0,0,2,,,,,,,,,0,,,,,BE,201417,201417
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-04-19,2019,16,14-04-19,2019,16,SENTINEL,2,,0,0,0,,,0,,,,0,,,1,,0,0,1,1,,,,,,,,,0,,,,,BE,201916,201916
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-05-22,2022,20,15-05-22,2022,20,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,228,,,,,BE,202220,202220
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-11-23,2023,46,12-11-23,2023,46,SENTINEL,20,,,,,,,1,,,,1,,,,,,,0,1,,,,,,,,,3,,,,,BE,202346,202346
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-01-24,2024,4,21-01-24,2024,4,SENTINEL,56,,19,,8,,,,,,,27,,,,,,,0,27,,,,,,,,,0,,,,,BE,202404,202404
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-01-19,2019,2,06-01-19,2019,2,NONSENTINEL,62,,2,0,7,,,3,,,,12,,,0,,0,0,0,12,,,,,,,,,12,,,,,BE,201902,201902
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-09-23,2023,37,10-09-23,2023,37,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,100,,,,,BE,202337,202337
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-02-08,2008,8,17-02-08,2008,8,NOTDEFINED,,,,36,0,,,26,,,,62,,,,,,35,35,97,,6,,,,,,,,,,,,BE,200808,200808
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-04-11,2011,16,17-04-11,2011,16,NOTDEFINED,6,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,3,,,,,,,,,RSV,,,BE,201116,201116
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-10-19,2019,41,06-10-19,2019,41,SENTINEL,5,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201941,201941
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-01-15,2015,4,18-01-15,2015,3,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201504,201503
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-03-97,1997,11,09-03-97,1997,11,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"The surveillance of acute respiratory infections and influenza goes 
on but the curve will not be published until September.",BE,199711,199711
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-12-15,2015,53,27-12-15,2015,52,SENTINEL,14,,0,0,0,,,2,,,,2,,,0,,0,2,2,4,,,,,,,,,0,,,,,BE,201553,201552
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-03-14,2014,11,09-03-14,2014,11,NONSENTINEL,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201411,201411
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-05-17,2017,19,07-05-17,2017,19,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201719,201719
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-08-10,2010,31,01-08-10,2010,31,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201031,201031
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-02-16,2016,7,14-02-16,2016,7,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201607,201607
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-04-16,2016,17,24-04-16,2016,17,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201617,201617
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,31-12-18,2019,1,30-12-18,2019,1,SENTINEL,8,,1,0,4,,,0,,,,5,,,0,,0,0,0,5,,,,,,,,,1,,,,,BE,201901,201901
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-04-21,2021,16,18-04-21,2021,16,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,286,,,,,BE,202116,202116
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-02-19,2019,6,03-02-19,2019,6,SENTINEL,47,,5,0,25,,,3,,,,33,,,0,,0,0,0,33,,,,,,,,,0,,,,,BE,201906,201906
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-12-20,2020,50,06-12-20,2020,50,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202050,202050
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-04-22,2022,14,03-04-22,2022,14,SENTINEL,20,,1,,5,,,,,,,6,,,,,,,0,6,,,,,,,,,0,,,,,BE,202214,202214
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-10-00,2000,42,15-10-00,2000,42,NOTDEFINED,17,,,,,,,0,,,,0,,,,,,,,,,3,,,,,,,,,,,sporadic activity,BE,200042,200042
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-12-09,2009,50,06-12-09,2009,50,NOTDEFINED,,75,29,0,0,0,,1,,0,,30,,,0,,0,0,0,30,,5,,,,,,,,,,,,BE,200950,200950
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-10-12,2012,42,14-10-12,2012,42,NOTDEFINED,21,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201242,201242
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-10-13,2013,42,13-10-13,2013,42,SENTINEL,18,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201342,201342
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-11-07,2007,48,25-11-07,2007,48,NOTDEFINED,,,,1,0,,,0,,,,1,,,,,,1,1,2,,3,,,,,,,,,,,,BE,200748,200748
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-11-00,2000,48,26-11-00,2000,48,NOTDEFINED,67,,,,,,,24,,,,24,,,,,,0,0,24,,5,,,,,,,,,,,regional outbreak mainly due to influenza A,BE,200048,200048
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-03-01,2001,11,11-03-01,2001,11,NOTDEFINED,27,,,,,,,1,,,,1,,,,,,3,3,4,,3,,,,,,,,,,,sporadic isolates of influenza A and B,BE,200111,200111
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-02-97,1997,7,09-02-97,1997,7,NOTDEFINED,,,,,,,,16,,,,16,,,,,,8,8,24,,1,,,,,,,,,,,"The outbreak due to the Influenza A is over.  Residual cases of ARI
may be attributed to Influenza B as well as RSV which is still 
detected, though less intensively.

No Activity has been corrected to Not Available.",BE,199707,199707
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-12-08,2008,50,07-12-08,2008,50,NOTDEFINED,31,,,,3,,,,,,,3,,,,,,0,0,3,,3,,,,,,,,,,,,BE,200850,200850
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-02-02,2002,8,17-02-02,2002,8,NOTDEFINED,,,,,,,,13,,,,13,,,,,,15,15,28,,4,,,,,,,,,,,influenza activity declining,BE,200208,200208
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-01-22,2022,4,23-01-22,2022,4,SENTINEL,12,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202204,202204
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-03-23,2023,13,26-03-23,2023,13,SENTINEL,14,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202313,202313
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-09-16,2016,38,18-09-16,2016,38,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201638,201638
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-02-99,1999,8,21-02-99,1999,8,NOTDEFINED,,,,,,,,20,,,,20,,,,,,13,13,33,,5,,,,,,,,,,,Declining activity but still remains high.,BE,199908,199908
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-11-15,2015,46,08-11-15,2015,45,SENTINEL,9,,1,0,0,,,0,,,,1,,,2,,0,0,2,3,,,,,,,,,0,,,,,BE,201546,201545
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-12-09,2009,51,13-12-09,2009,51,NOTDEFINED,,61,21,0,0,0,,1,,0,,22,,,0,,0,0,0,22,,4,,,,,,,,,,,,BE,200951,200951
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-01-16,2016,3,17-01-16,2016,3,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201603,201603
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-06-24,2024,25,16-06-24,2024,25,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,15,,,,,BE,202425,202425
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-10-00,2000,40,01-10-00,2000,40,NOTDEFINED,,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,still no activity,BE,200040,200040
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-05-16,2016,21,22-05-16,2016,21,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201621,201621
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-12-14,2014,51,14-12-14,2014,51,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201451,201451
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-04-17,2017,16,16-04-17,2017,16,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201716,201716
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-10-16,2016,42,16-10-16,2016,42,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201642,201642
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-01-15,2015,4,18-01-15,2015,3,SENTINEL,84,,0,11,40,,,4,,,,55,,,0,,0,0,0,55,,,,,,,,,0,,,,,BE,201504,201503
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-11-07,2007,45,04-11-07,2007,45,NOTDEFINED,,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200745,200745
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-02-18,2018,7,11-02-18,2018,7,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201807,201807
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-12-12,2012,50,09-12-12,2012,50,NOTDEFINED,30,,3,0,0,,,0,,,,3,,,0,,5,8,13,16,,3,,,,,,,,,RSV,,,BE,201250,201250
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-03-11,2011,13,27-03-11,2011,13,NOTDEFINED,9,,0,0,0,,,0,,,,0,,,0,,0,1,1,1,,3,,,,,,,,,RSV,,,BE,201113,201113
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-12-14,2014,50,07-12-14,2014,50,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201450,201450
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-10-18,2018,41,07-10-18,2018,41,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201841,201841
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-01-98,1998,3,11-01-98,1998,2,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3 cases of influenza A and 1 case of influenza B reported.,BE,199803,199802
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-10-03,2003,43,19-10-03,2003,43,NOTDEFINED,15,,,,3,,,,,,,3,,,,,,,,3,,3,,,,,,,,,,,0.8% of ILI,BE,200343,200343
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-11-00,2000,47,19-11-00,2000,47,NOTDEFINED,42,,,,,,,11,,,,11,,,,,,0,0,11,,4,,,,,,,,,,,local outbreak due to influenza A,BE,200047,200047
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-03-12,2012,13,25-03-12,2012,13,NOTDEFINED,19,,0,0,1,,,6,,,,7,,,0,,0,0,0,7,,3,,,,,,,,,RSV,,,BE,201213,201213
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-12-97,1997,49,30-11-97,1997,49,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199749,199749
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-05-18,2018,20,13-05-18,2018,20,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201820,201820
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-07-21,2021,30,25-07-21,2021,30,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202130,202130
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-12-07,2007,52,23-12-07,2007,52,NOTDEFINED,,,,7,0,,,8,,,,15,,,,,,8,8,23,,3,,,,,,,,,,,,BE,200752,200752
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-05-09,2009,22,24-05-09,2009,22,NOTDEFINED,9,9,,,,,,0,,,,0,,,,,,0,0,,,1,,,,,,,,,,,,BE,200922,200922
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-04-17,2017,14,02-04-17,2017,14,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201714,201714
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-11-99,1999,47,21-11-99,1999,47,NOTDEFINED,,,,,,,,38,,,,38,,,,,,,,38,,3,,,,,,,,,,,Sporadic cases of influenza A.  Increased number of isolates this week.,BE,199947,199947
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-02-20,2020,6,02-02-20,2020,6,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,126,,,,,BE,202006,202006
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-04-19,2019,18,28-04-19,2019,18,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201918,201918
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-06-24,2024,24,09-06-24,2024,24,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,17,,,,,BE,202424,202424
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-04-21,2021,15,11-04-21,2021,15,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202115,202115
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-03-01,2001,10,04-03-01,2001,10,NOTDEFINED,,,,,,,,1,,,,1,,,,,,3,3,4,,3,,,,,,,,,,,"sporadic activity, further decline in ARI incidence",BE,200110,200110
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-07-23,2023,29,16-07-23,2023,29,SENTINEL,3,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202329,202329
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-02-23,2023,6,05-02-23,2023,6,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,444,,,,,BE,202306,202306
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-01-20,2020,4,19-01-20,2020,4,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,170,,,,,BE,202004,202004
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-11-08,2008,46,09-11-08,2008,46,NOTDEFINED,5,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200846,200846
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-10-08,2008,43,19-10-08,2008,43,NOTDEFINED,19,,,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,BE,200843,200843
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-02-09,2009,6,01-02-09,2009,6,NOTDEFINED,84,84,,3,35,,,15,,,,53,,,,,,0,0,53,,1,,,,,,,,,,,,BE,200906,200906
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-02-01,2001,7,11-02-01,2001,7,NOTDEFINED,28,,,,,,,6,,,,6,,,,,,2,2,8,,3,,,,,,,,,,,sporadic ,BE,200107,200107
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-02-14,2014,7,09-02-14,2014,7,SENTINEL,63,,16,0,16,,,0,,,,32,,,0,,0,0,0,32,,,,,,,,,0,,,,,BE,201407,201407
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-03-11,2011,10,06-03-11,2011,10,NOTDEFINED,24,,0,0,0,,,5,,,,5,,,0,,0,8,8,13,,3,,,,,,,,,RSV,,,BE,201110,201110
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-10-10,2010,40,03-10-10,2010,40,NOTDEFINED,22,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201040,201040
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-09-14,2014,37,07-09-14,2014,37,SENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201437,201437
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-03-08,2008,11,09-03-08,2008,11,NOTDEFINED,,,,6,,,,7,,,,13,,,,,,24,24,37,,5,,,,,,,,,,,,BE,200811,200811
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-05-10,2010,18,02-05-10,2010,18,NOTDEFINED,9,,0,0,0,,,0,,,,0,,,0,,0,1,1,1,,3,,,,,,,,,RSV,,,BE,201018,201018
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-08-23,2023,33,13-08-23,2023,33,SENTINEL,2,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202333,202333
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-08-15,2015,35,23-08-15,2015,34,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201535,201534
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-11-08,2008,45,02-11-08,2008,45,NOTDEFINED,14,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200845,200845
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-12-17,2017,52,24-12-17,2017,52,SENTINEL,10,,1,0,1,,,0,,,,2,,,0,,3,2,5,7,,,,,,,,,0,,,,,BE,201752,201752
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-03-20,2020,11,08-03-20,2020,11,SENTINEL,44,,8,,3,,,,,,,11,,,3,,,,3,14,,,,,,,,,,,,,,BE,202011,202011
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-03-15,2015,14,29-03-15,2015,13,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201514,201513
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-06-13,2013,25,16-06-13,2013,25,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,BE,201325,201325
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-11-00,2000,46,12-11-00,2000,46,NOTDEFINED,51,,,,,,,11,,,,11,,,,,,0,0,11,,4,,,,,,,,,,,11 influenza A viruses ,BE,200046,200046
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-06-22,2022,26,26-06-22,2022,26,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,198,,,,,BE,202226,202226
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-05-23,2023,19,07-05-23,2023,19,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,60,,,,,BE,202319,202319
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-03-04,2004,10,29-02-04,2004,9,NOTDEFINED,4,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200410,200409
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-04-20,2020,16,12-04-20,2020,16,SENTINEL,1,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202016,202016
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-11-17,2017,45,05-11-17,2017,45,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201745,201745
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-01-00,2000,4,23-01-00,2000,4,NOTDEFINED,,,,,,,,8,,,,8,,,,,,0,0,8,,3,,,,,,,,,,,Consultation rate declined below the epidemic level.,BE,200004,200004
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-11-15,2015,45,01-11-15,2015,44,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201545,201544
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-11-18,2018,46,11-11-18,2018,46,SENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201846,201846
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-12-98,1998,51,13-12-98,1998,50,NOTDEFINED,,,,,,,,7,,,,7,,,,,,20,20,27,,5,,,,,,,,,,,,BE,199851,199850
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-10-00,2000,43,22-10-00,2000,43,NOTDEFINED,17,,,,,,,1,,,,1,,,,,,,,1,,3,,,,,,,,,,,1 influenza A,BE,200043,200043
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-10-98,1998,42,11-10-98,1998,41,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199842,199841
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-02-08,2008,7,10-02-08,2008,7,NOTDEFINED,,,,27,0,,,44,,,,71,,,,,,27,27,98,,6,,,,,,,,,,,,BE,200807,200807
