WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-04-07,2007,14,01-04-07,2007,14,NOTDEFINED,171,,,,,,,2,,,,2,,,,,,,,2,,2,,,,,,,,,,,"GROG networks : 8 samples. 1 influenza A.
Hospitals surveillance : 163 samples. 1 influenza A.",FR,200714,200714
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-04-19,2019,15,07-04-19,2019,15,SENTINEL,23,,0,0,5,,,1,,,,6,,,0,,0,0,0,6,,,,,,,,,2,,,,,FR,201915,201915
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-06-10,2010,23,06-06-10,2010,23,NOTDEFINED,5,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,2,,,,,,,,,RSV,,,DE,201023,201023
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-04-21,2021,15,11-04-21,2021,15,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202115,202115
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-11-16,2016,48,27-11-16,2016,48,NONSENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201648,201648
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-01-17,2017,1,01-01-17,2017,1,SENTINEL,237,,1,0,125,,,1,,,,127,,,0,,0,0,0,127,,,,,,,,,19,,,,,FR,201701,201701
EUR,NH,NH,FLU_SW_EUR,FRA,France,15-11-10,2010,46,14-11-10,2010,46,NOTDEFINED,1293,604,1,0,2,0,,2,,0,,5,,,3,,1,6,10,15,,3,,,,,,,,,RSV,,,FR,201046,201046
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-02-03,2003,9,23-02-03,2003,9,NOTDEFINED,1705,,,3,0,,,49,,,,52,,,,,,36,36,88,,5,,,,,,,,,,,"Influenza B is still circulating within the northen France, but with decreased number of isolates, while more A viruses are isolated, including A(H3N2), A(H1N1) and A(H1N2). The isolates are related to the vaccine strains.",FR,200309,200309
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-03-01,2001,10,04-03-01,2001,10,NOTDEFINED,,,,,,,,1,,,,1,,,,,,3,3,4,,3,,,,,,,,,,,"sporadic activity, further decline in ARI incidence",BE,200110,200110
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-07-23,2023,29,16-07-23,2023,29,SENTINEL,3,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202329,202329
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-10-04,2004,42,10-10-04,2004,41,NOTDEFINED,17,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200442,200441
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-01-01,2001,3,14-01-01,2001,3,NOTDEFINED,,,,92,1,,,356,,,,449,,,,,,6,6,455,,6,,,,,,,,,,,"activity progressed to widespread level, still mainly due to A(H1N1)",DE,200103,200103
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-02-23,2023,6,05-02-23,2023,6,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,444,,,,,BE,202306,202306
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-01-20,2020,4,19-01-20,2020,4,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,170,,,,,BE,202004,202004
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-11-08,2008,46,09-11-08,2008,46,NOTDEFINED,5,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200846,200846
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-10-08,2008,43,19-10-08,2008,43,NOTDEFINED,19,,,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,BE,200843,200843
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-07-24,2024,27,30-06-24,2024,27,SENTINEL,113,,0,,1,0,,,,,,1,,,0,,0,,0,1,,,,,,,,,0,,,,,DE,202427,202427
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-01-19,2019,5,27-01-19,2019,5,NONSENTINEL,31,,2,0,3,,,0,,,,5,,,0,,0,0,0,5,,,,,,,,,14,,,,,DE,201905,201905
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-02-09,2009,6,01-02-09,2009,6,NOTDEFINED,84,84,,3,35,,,15,,,,53,,,,,,0,0,53,,1,,,,,,,,,,,,BE,200906,200906
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-02-18,2018,8,18-02-18,2018,8,SENTINEL,154,,33,0,7,,,0,,,,40,,,1,,80,0,81,121,,,,,,,,,1,,,,,FR,201808,201808
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-02-01,2001,7,11-02-01,2001,7,NOTDEFINED,28,,,,,,,6,,,,6,,,,,,2,2,8,,3,,,,,,,,,,,sporadic ,BE,200107,200107
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-02-14,2014,7,09-02-14,2014,7,SENTINEL,63,,16,0,16,,,0,,,,32,,,0,,0,0,0,32,,,,,,,,,0,,,,,BE,201407,201407
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-03-11,2011,10,06-03-11,2011,10,NOTDEFINED,24,,0,0,0,,,5,,,,5,,,0,,0,8,8,13,,3,,,,,,,,,RSV,,,BE,201110,201110
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-02-17,2017,8,19-02-17,2017,8,SENTINEL,283,,0,0,107,,,0,,,,107,,,1,,9,0,10,117,,,,,,,,,23,,,,,DE,201708,201708
EUR,NH,NH,FLU_SW_EUR,FRA,France,09-03-09,2009,11,08-03-09,2009,11,NOTDEFINED,1398,,0,0,0,0,,5,,0,/,5,,,0,,0,68,68,73,,3,,,,,,,,,RSV,,"GROG Network : 67 samples. 20 influenza B.  Hospitals Surveillance : 649 samples. 5 influenza A, 3 influenza A H3N2 and 21 influenza B.",FR,200911,200911
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-06-07,2007,24,10-06-07,2007,24,NOTDEFINED,6,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200724,200724
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-12-97,1997,49,30-11-97,1997,49,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,DE,199749,199749
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-03-17,2017,13,26-03-17,2017,13,SENTINEL,9,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,201713,201713
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-03-15,2015,10,01-03-15,2015,9,NONSENTINEL,4212,,30,0,73,,,407,,,,510,,,0,,0,285,285,795,,,,,,,,,176,,,,,FR,201510,201509
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-12-02,2003,1,29-12-02,2003,1,NOTDEFINED,1684,,,0,1,,,4,,,,5,,,,,,9,9,14,,3,,,,,,,,,,,"GROG Network : 80 samples. 
Hospitals surveillances : 448 samples.

",FR,200301,200301
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-10-10,2010,40,03-10-10,2010,40,NOTDEFINED,22,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201040,201040
EUR,NH,NH,FLU_SW_EUR,FRA,France,14-11-11,2011,46,13-11-11,2011,46,NOTDEFINED,1479,687,1,0,2,0,,2,,0,,5,,,0,,1,0,1,6,,2,,,,,,,,,RSV,,,FR,201146,201146
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-09-14,2014,37,07-09-14,2014,37,SENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201437,201437
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-06-17,2017,23,04-06-17,2017,23,SENTINEL,17,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201723,201723
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-12-21,2021,49,05-12-21,2021,49,SENTINEL,202,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,22,,,,,DE,202149,202149
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-06-09,2009,24,07-06-09,2009,24,NOTDEFINED,385,,11,0,0,0,,2,,0,,13,,,0,,0,3,3,16,,1,,,,,,,,,,,,FR,200924,200924
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-08-11,2011,32,07-08-11,2011,32,NOTDEFINED,321,125,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,FR,201132,201132
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-03-97,1997,13,23-03-97,1997,13,NOTDEFINED,,,,,1,,,,,,,1,,,,,,1,1,2,,4,,,,,,,,,,,"Influenza A(H3N2) was obtained from Brandenburg and the B isolate 
from Berlin.",DE,199713,199713
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-10-17,2017,41,08-10-17,2017,41,NONSENTINEL,4,,0,0,3,,,0,,,,3,,,0,,0,0,0,3,,,,,,,,,0,,,,,DE,201741,201741
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-11-23,2023,46,12-11-23,2023,46,SENTINEL,164,,2,,0,,,0,,,,2,,,0,,0,0,0,2,,,,,,,,,22,,,,,FR,202346,202346
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-03-08,2008,11,09-03-08,2008,11,NOTDEFINED,,,,6,,,,7,,,,13,,,,,,24,24,37,,5,,,,,,,,,,,,BE,200811,200811
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-11-15,2015,49,29-11-15,2015,48,SENTINEL,88,,0,0,0,,,0,,,,0,,,2,,0,0,2,2,,,,,,,,,32,,,,,FR,201549,201548
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-02-06,2006,6,05-02-06,2006,6,NOTDEFINED,858,,,16,,,,30,,,,46,,,,,,29,29,75,,5,,,,,,,,,,,"GROG : 168 samples.
hospitals : 693 samples.",FR,200606,200606
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-05-10,2010,18,02-05-10,2010,18,NOTDEFINED,9,,0,0,0,,,0,,,,0,,,0,,0,1,1,1,,3,,,,,,,,,RSV,,,BE,201018,201018
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-03-23,2023,11,12-03-23,2023,11,SENTINEL,125,,6,,0,,,0,,,,6,,,23,,0,20,43,49,,,,,,,,,2,,,,,FR,202311,202311
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-07-13,2013,31,28-07-13,2013,31,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,DE,201331,201331
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-08-23,2023,33,13-08-23,2023,33,SENTINEL,2,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202333,202333
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-08-15,2015,35,23-08-15,2015,34,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201535,201534
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-11-08,2008,45,02-11-08,2008,45,NOTDEFINED,14,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200845,200845
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-07-18,2018,27,01-07-18,2018,27,NONSENTINEL,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201827,201827
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,27-12-21,2021,52,26-12-21,2021,52,SENTINEL,66,,0,0,2,0,,,,,,2,,,0,,0,,0,2,,,,,,,,,6,,,,,DE,202152,202152
EUR,NH,NH,FLU_SW_EUR,FRA,France,31-05-99,1999,22,30-05-99,1999,22,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,FR,199922,199922
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-12-17,2017,52,24-12-17,2017,52,SENTINEL,10,,1,0,1,,,0,,,,2,,,0,,3,2,5,7,,,,,,,,,0,,,,,BE,201752,201752
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-03-20,2020,11,08-03-20,2020,11,SENTINEL,44,,8,,3,,,,,,,11,,,3,,,,3,14,,,,,,,,,,,,,,BE,202011,202011
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-09-13,2013,40,29-09-13,2013,40,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201340,201340
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-09-16,2016,37,11-09-16,2016,37,SENTINEL,16,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201637,201637
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-02-24,2024,9,25-02-24,2024,9,NONSENTINEL,12037,,127,,31,,,611,,,,769,,,,,,21,21,790,,,,,,,,,107,,,,,FR,202409,202409
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-03-00,2000,11,12-03-00,2000,11,NOTDEFINED,913,,,0,0,,,1,,,,1,,,,,,1,1,2,,3,,,,,,,,,,,sporadic cases of A and B,FR,200011,200011
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-03-15,2015,14,29-03-15,2015,13,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201514,201513
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-01-19,2019,5,27-01-19,2019,5,SENTINEL,228,,73,0,39,,,0,,,,112,,,0,,0,0,0,112,,,,,,,,,29,,,,,DE,201905,201905
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-07-14,2014,28,06-07-14,2014,28,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,1,0,1,1,,,,,,,,,0,,,,,DE,201428,201428
EUR,NH,NH,FLU_SW_EUR,FRA,France,03-11-97,1997,45,02-11-97,1997,45,NOTDEFINED,585,,,,,,,1,,,,1,,,,,,0,0,1,,2,,,,,,,,,,,"No virus isolation nor antigen detection during this week (97-45)
One type A isolate, which grows very poorly on MDCK and has only 
been partially subtyped as H?N2 by RT-PCR.",FR,199745,199745
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-06-13,2013,25,16-06-13,2013,25,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,BE,201325,201325
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-11-00,2000,46,12-11-00,2000,46,NOTDEFINED,51,,,,,,,11,,,,11,,,,,,0,0,11,,4,,,,,,,,,,,11 influenza A viruses ,BE,200046,200046
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-12-16,2016,49,04-12-16,2016,49,NONSENTINEL,11,,0,0,4,,,0,,,,4,,,0,,0,0,0,4,,,,,,,,,1,,,,,DE,201649,201649
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-09-13,2013,38,15-09-13,2013,38,NOTDEFINED,911,,0,0,0,,,0,,,,0,,,0,,0,3,3,3,,,,,,,,,6,,,,,FR,201338,201338
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-06-22,2022,26,26-06-22,2022,26,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,198,,,,,BE,202226,202226
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-09-22,2022,37,11-09-22,2022,37,SENTINEL,10,,0,,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202237,202237
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-03-20,2020,14,29-03-20,2020,14,SENTINEL,101,,1,0,0,0,,,,,,1,,,0,,0,,0,1,,,,,,,,,1,,,,,DE,202014,202014
EUR,NH,NH,FLU_SW_EUR,FRA,France,10-12-12,2012,50,09-12-12,2012,50,NOTDEFINED,2524,,23,0,19,,,23,,,,65,,,3,,23,21,47,112,,,,,,,,,1033,,,,,FR,201250,201250
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-08-11,2011,32,07-08-11,2011,32,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,DE,201132,201132
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-05-23,2023,19,07-05-23,2023,19,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,60,,,,,BE,202319,202319
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-03-04,2004,10,29-02-04,2004,9,NOTDEFINED,4,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200410,200409
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-04-20,2020,16,12-04-20,2020,16,SENTINEL,1,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202016,202016
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-10-18,2018,41,07-10-18,2018,41,SENTINEL,24,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,1,,,,,FR,201841,201841
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-11-17,2017,45,05-11-17,2017,45,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201745,201745
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-09-11,2011,37,11-09-11,2011,37,NOTDEFINED,611,288,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,FR,201137,201137
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,19-04-21,2021,16,18-04-21,2021,16,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202116,202116
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-04-19,2019,15,07-04-19,2019,15,NONSENTINEL,2272,,2,0,9,,,30,,,,41,,,0,,0,5,5,46,,,,,,,,,54,,,,,FR,201915,201915
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-01-00,2000,4,23-01-00,2000,4,NOTDEFINED,,,,,,,,8,,,,8,,,,,,0,0,8,,3,,,,,,,,,,,Consultation rate declined below the epidemic level.,BE,200004,200004
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,23-07-07,2007,30,22-07-07,2007,30,NOTDEFINED,1,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200730,200730
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-11-15,2015,45,01-11-15,2015,44,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201545,201544
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-07-09,2009,28,05-07-09,2009,28,NOTDEFINED,262,,9,0,0,0,,2,,0,,11,,,0,,0,0,0,11,,1,,,,,,,,,,,,FR,200928,200928
EUR,NH,NH,FLU_SW_EUR,FRA,France,31-05-10,2010,22,30-05-10,2010,22,NOTDEFINED,340,,0,0,0,0,,0,,0,,0,,,1,,0,1,2,2,,1,,,,,,,,,,,,FR,201022,201022
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-11-18,2018,46,11-11-18,2018,46,SENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201846,201846
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-09-22,2022,36,04-09-22,2022,36,NONSENTINEL,8,,0,0,1,0,,,,,,1,,,0,,0,,0,1,,,,,,,,,0,,,,,DE,202236,202236
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-03-14,2014,11,09-03-14,2014,11,NONSENTINEL,0,,1,0,7,,,0,,,,8,,,0,,2,0,2,10,,,,,,,,,17,,,,,DE,201411,201411
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-12-98,1998,51,13-12-98,1998,50,NOTDEFINED,,,,,,,,7,,,,7,,,,,,20,20,27,,5,,,,,,,,,,,,BE,199851,199850
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-05-21,2021,21,23-05-21,2021,21,NONSENTINEL,4,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202121,202121
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-10-00,2000,43,22-10-00,2000,43,NOTDEFINED,17,,,,,,,1,,,,1,,,,,,,,1,,3,,,,,,,,,,,1 influenza A,BE,200043,200043
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-10-22,2022,43,23-10-22,2022,43,SENTINEL,125,,1,,25,0,,,,,,26,,,1,,0,,1,27,,,,,,,,,8,,,,,DE,202243,202243
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,14-05-01,2001,20,13-05-01,2001,20,NOTDEFINED,,,,,,,,,,,,,,,,,,2,2,2,,2,,,,,,,,,,,,DE,200120,200120
EUR,NH,NH,FLU_SW_EUR,FRA,France,07-10-02,2002,41,06-10-02,2002,41,NOTDEFINED,980,,,0,0,,,1,,,,1,,,,,,0,0,1,,2,,,,,,,,,,,"GROG Network : 43 samples. Nothing to declare.
Hospitals Surveillance : 183 samples. Hospitals Surveillance : Influenza A virus isolated from an immunocompromized patient(in region Rh������������������������������������������������������nes-Alpes), in August, an A H3N2 ",FR,200241,200241
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-06-24,2024,26,23-06-24,2024,26,SENTINEL,92,,0,,0,0,,,,,,0,,,2,,0,,2,2,,,,,,,,,0,,,,,DE,202426,202426
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-10-98,1998,42,11-10-98,1998,41,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199842,199841
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-03-21,2021,11,14-03-21,2021,11,NONSENTINEL,4,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202111,202111
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-04-16,2016,14,03-04-16,2016,14,NONSENTINEL,0,,5,0,0,,,0,,,,5,,,3,,1,0,4,9,,,,,,,,,0,,,,,DE,201614,201614
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-02-08,2008,7,10-02-08,2008,7,NOTDEFINED,,,,27,0,,,44,,,,71,,,,,,27,27,98,,6,,,,,,,,,,,,BE,200807,200807
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-04-21,2021,17,25-04-21,2021,17,NONSENTINEL,3938,,0,0,0,,,0,,,,0,,,,,,0,0,,,,,,,,,,179,,,,,FR,202117,202117
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-04-23,2023,15,09-04-23,2023,15,NONSENTINEL,7,,0,,0,0,,,,,,0,,,1,,0,,1,1,,,,,,,,,0,,,,,DE,202315,202315
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-03-97,1997,11,09-03-97,1997,11,NOTDEFINED,,,,,,,,,,,,,,,,,,2,2,2,,4,,,,,,,,,,,Isolates obtained from Berlin and Brandenburg.,DE,199711,199711
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-02-14,2014,9,23-02-14,2014,9,SENTINEL,114,,4,0,13,,,0,,,,17,,,0,,3,0,3,20,,,,,,,,,17,,,,,DE,201409,201409
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-05-24,2024,19,05-05-24,2024,19,SENTINEL,79,,0,,0,0,,,,,,0,,,3,,0,,3,3,,,,,,,,,0,,,,,DE,202419,202419
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-10-17,2017,44,29-10-17,2017,44,NONSENTINEL,1575,,4,0,0,,,18,,,,22,,,0,,0,4,4,26,,,,,,,,,253,,,,,FR,201744,201744
EUR,NH,NH,FLU_SW_EUR,FRA,France,22-03-21,2021,12,21-03-21,2021,12,SENTINEL,45,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,8,,,,,FR,202112,202112
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-04-15,2015,16,12-04-15,2015,15,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,1,0,1,1,,,,,,,,,3,,,,,DE,201516,201515
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-11-13,2013,47,17-11-13,2013,47,SENTINEL,16,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201347,201347
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-01-14,2014,3,12-01-14,2014,3,SENTINEL,84,,1,0,3,,,0,,,,4,,,0,,0,0,0,4,,,,,,,,,7,,,,,DE,201403,201403
EUR,NH,NH,FLU_SW_EUR,FRA,France,23-12-19,2019,52,22-12-19,2019,52,NONSENTINEL,5138,,45,0,17,,,178,,,,240,,,0,,0,133,133,373,,,,,,,,,998,,,,,FR,201952,201952
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-04-24,2024,18,28-04-24,2024,18,SENTINEL,11,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202418,202418
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-08-19,2019,32,04-08-19,2019,32,SENTINEL,20,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201932,201932
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-02-17,2017,8,19-02-17,2017,8,SENTINEL,58,,0,0,13,,,0,,,,13,,,0,,1,0,1,14,,,,,,,,,0,,,,,FR,201708,201708
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,27-10-08,2008,44,26-10-08,2008,44,NOTDEFINED,22,,,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,DE,200844,200844
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-04-19,2019,18,28-04-19,2019,18,NONSENTINEL,3,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201918,201918
EUR,NH,NH,FLU_SW_EUR,FRA,France,23-03-09,2009,13,22-03-09,2009,13,NOTDEFINED,1202,,0,0,1,0,,1,,0,/,2,,,0,,0,63,63,65,,3,,,,,,,,,RSV,,"GROG Network : 42 samples. 17 influenza B.  Hospitals Surveillance : 582 samples. 3 influenza A, 2 influenza A H3N2 and 22 influenza B.",FR,200913,200913
